2026-01-18 21:47:46,798 - src.utils - INFO - ======================================================================
2026-01-18 21:47:46,798 - src.utils - INFO - LOGISTICS HUB ANALYSIS SYSTEM
2026-01-18 21:47:46,798 - src.utils - INFO - ======================================================================
2026-01-18 21:47:46,798 - src.utils - INFO - 
>>> STEP 1: Processing loads report data
2026-01-18 21:47:46,799 - src.data_processor - INFO - Starting data processing pipeline...
2026-01-18 21:47:46,799 - src.data_processor - INFO - Found 5 loads report files
2026-01-18 21:47:46,899 - src.data_processor - INFO - Loaded 13221 records from loads-report_04.01.2025--06.30.2025--(11.07.2025--05-34).csv
2026-01-18 21:47:46,948 - src.data_processor - INFO - Loaded 9170 records from loads-report_09.01.2025--10.31.2025--(01.16.2026--05-02).csv
2026-01-18 21:47:46,991 - src.data_processor - INFO - Loaded 8170 records from loads-report_11.01.2025--12.31.2025--(01.16.2026--05-00).csv
2026-01-18 21:47:47,037 - src.data_processor - INFO - Loaded 8943 records from loads-report_07.01.2025--08.31.2025--(11.07.2025--05-37).csv
2026-01-18 21:47:47,263 - src.data_processor - INFO - Loaded 46713 records from loads-report-03-31-2025-before.csv
2026-01-18 21:47:47,296 - src.data_processor - INFO - Combined total: 86217 records
2026-01-18 21:47:47,304 - src.data_processor - INFO - Extracting cities and states from addresses...
2026-01-18 21:47:58,416 - src.data_processor - INFO - Successfully extracted 82924/86217 pickup locations
2026-01-18 21:47:58,416 - src.data_processor - INFO - Successfully extracted 81682/86217 delivery locations
2026-01-18 21:47:58,416 - src.data_processor - INFO - Aggregating city-level counts...
2026-01-18 21:47:58,688 - src.data_processor - INFO - Aggregated data for 7068 unique cities
2026-01-18 21:47:58,688 - src.data_processor - INFO - Adding coordinates to cities using database...
2026-01-18 21:47:58,782 - src.geocoding_database - INFO - Loaded 31254 cities from database
2026-01-18 21:48:22,069 - src.data_processor - INFO - Successfully geocoded 5393/7068 cities
2026-01-18 21:48:22,070 - src.data_processor - WARNING - Could not geocode 1675 cities:
2026-01-18 21:48:22,095 - src.data_processor - WARNING -   - Aylett, VA
2026-01-18 21:48:22,095 - src.data_processor - WARNING -   - BROOKLYN, CT
2026-01-18 21:48:22,095 - src.data_processor - WARNING -   - Baileyville, ME
2026-01-18 21:48:22,096 - src.data_processor - WARNING -   - Bainbridge, NY
2026-01-18 21:48:22,096 - src.data_processor - WARNING -   - Baker, WV
2026-01-18 21:48:22,096 - src.data_processor - WARNING -   - Bakewell, TN
2026-01-18 21:48:22,096 - src.data_processor - WARNING -   - Ballard, WV
2026-01-18 21:48:22,096 - src.data_processor - WARNING -   - Ballston Lake, NY
2026-01-18 21:48:22,096 - src.data_processor - WARNING -   - Barker, NY
2026-01-18 21:48:22,097 - src.data_processor - WARNING -   - Barnesville, PA
2026-01-18 21:48:22,097 - src.data_processor - WARNING -   - Barnwel, SC
2026-01-18 21:48:22,097 - src.data_processor - WARNING -   - Barre, MA
2026-01-18 21:48:22,097 - src.data_processor - WARNING -   - Barre Town, VT
2026-01-18 21:48:22,097 - src.data_processor - WARNING -   - Basom, NY
2026-01-18 21:48:22,097 - src.data_processor - WARNING -   - Batesburg, SC
2026-01-18 21:48:22,097 - src.data_processor - WARNING -   - Batesburg Leesville, SC
2026-01-18 21:48:22,098 - src.data_processor - WARNING -   - Bath, NY
2026-01-18 21:48:22,098 - src.data_processor - WARNING -   - Battleboro, NC
2026-01-18 21:48:22,098 - src.data_processor - WARNING -   - Bay Saint Louis, MS
2026-01-18 21:48:22,098 - src.data_processor - WARNING -   - Bayville, NJ
2026-01-18 21:48:22,098 - src.data_processor - WARNING -   - Beacon Falls, CT
2026-01-18 21:48:22,098 - src.data_processor - WARNING -   - Beaver Falls, NY
2026-01-18 21:48:22,098 - src.data_processor - WARNING -   - Beccaria, PA
2026-01-18 21:48:22,100 - src.data_processor - WARNING -   - Bedford, MA
2026-01-18 21:48:22,100 - src.data_processor - WARNING -   - Bedford, NH
2026-01-18 21:48:22,100 - src.data_processor - WARNING -   - Bedford, PA
2026-01-18 21:48:22,100 - src.data_processor - WARNING -   - Beech Creek, PA
2026-01-18 21:48:22,100 - src.data_processor - WARNING -   - Bel Aire, KS
2026-01-18 21:48:22,101 - src.data_processor - WARNING -   - Belcamp, MD
2026-01-18 21:48:22,101 - src.data_processor - WARNING -   - Belchertown, MA
2026-01-18 21:48:22,101 - src.data_processor - WARNING -   - Belden, MS
2026-01-18 21:48:22,101 - src.data_processor - WARNING -   - Belleville, NJ
2026-01-18 21:48:22,101 - src.data_processor - WARNING -   - Bellingham, MA
2026-01-18 21:48:22,101 - src.data_processor - WARNING -   - Belmont, MI
2026-01-18 21:48:22,101 - src.data_processor - WARNING -   - Belmont, NH
2026-01-18 21:48:22,102 - src.data_processor - WARNING -   - Bennington, NH
2026-01-18 21:48:22,102 - src.data_processor - WARNING -   - Bennington, VT
2026-01-18 21:48:22,102 - src.data_processor - WARNING -   - Bensalem, PA
2026-01-18 21:48:22,102 - src.data_processor - WARNING -   - Bergen, NY
2026-01-18 21:48:22,102 - src.data_processor - WARNING -   - Berkeley Springs, WV
2026-01-18 21:48:22,102 - src.data_processor - WARNING -   - Berkshire, NY
2026-01-18 21:48:22,103 - src.data_processor - WARNING -   - Berlin, CT
2026-01-18 21:48:22,103 - src.data_processor - WARNING -   - Berlin, PA
2026-01-18 21:48:22,103 - src.data_processor - WARNING -   - Berlin Center, OH
2026-01-18 21:48:22,103 - src.data_processor - WARNING -   - Berlin Township, NJ
2026-01-18 21:48:22,103 - src.data_processor - WARNING -   - Bethany, CT
2026-01-18 21:48:22,104 - src.data_processor - WARNING -   - Bethel, PA
2026-01-18 21:48:22,104 - src.data_processor - WARNING -   - Bethel Heights, AR
2026-01-18 21:48:22,104 - src.data_processor - WARNING -   - Bethlehem, NH
2026-01-18 21:48:22,104 - src.data_processor - WARNING -   - Big Canoe, GA
2026-01-18 21:48:22,104 - src.data_processor - WARNING -   - Billerica, MA
2026-01-18 21:48:22,105 - src.data_processor - WARNING -   - Bird in Hand, PA
2026-01-18 21:48:22,105 - src.data_processor - WARNING -   - Black Creek, GA
2026-01-18 21:48:22,105 - src.data_processor - WARNING -   - Blacklick, OH
2026-01-18 21:48:22,105 - src.data_processor - WARNING -   - Blackstone, MA
2026-01-18 21:48:22,105 - src.data_processor - WARNING -   - Blakeslee, PA
2026-01-18 21:48:22,106 - src.data_processor - WARNING -   - Bloomfield, CT
2026-01-18 21:48:22,106 - src.data_processor - WARNING -   - Bloomfield, NJ
2026-01-18 21:48:22,106 - src.data_processor - WARNING -   - Blue Anchor, NJ
2026-01-18 21:48:22,106 - src.data_processor - WARNING -   - Boardman, OH
2026-01-18 21:48:22,106 - src.data_processor - WARNING -   - Boonville, NY
2026-01-18 21:48:22,106 - src.data_processor - WARNING -   - Bordentown, NJ
2026-01-18 21:48:22,107 - src.data_processor - WARNING -   - Boss, MO
2026-01-18 21:48:22,107 - src.data_processor - WARNING -   - Bow, NH
2026-01-18 21:48:22,107 - src.data_processor - WARNING -   - Boylston, MA
2026-01-18 21:48:22,107 - src.data_processor - WARNING -   - Bozrah, CT
2026-01-18 21:48:22,107 - src.data_processor - WARNING -   - Bradford, MA
2026-01-18 21:48:22,107 - src.data_processor - WARNING -   - Bradford, VT
2026-01-18 21:48:22,108 - src.data_processor - WARNING -   - Braintree, MA
2026-01-18 21:48:22,108 - src.data_processor - WARNING -   - Branchburg, NJ
2026-01-18 21:48:22,108 - src.data_processor - WARNING -   - Brandon, VT
2026-01-18 21:48:22,108 - src.data_processor - WARNING -   - Branford, CT
2026-01-18 21:48:22,108 - src.data_processor - WARNING -   - Brant, NY
2026-01-18 21:48:22,109 - src.data_processor - WARNING -   - Brattleboro, VT
2026-01-18 21:48:22,109 - src.data_processor - WARNING -   - Breezewood, PA
2026-01-18 21:48:22,109 - src.data_processor - WARNING -   - Breiningsville, PA
2026-01-18 21:48:22,109 - src.data_processor - WARNING -   - Brentwood, NH
2026-01-18 21:48:22,109 - src.data_processor - WARNING -   - Brick, NJ
2026-01-18 21:48:22,109 - src.data_processor - WARNING -   - Brick Township, NJ
2026-01-18 21:48:22,110 - src.data_processor - WARNING -   - Bridgeton, NJ
2026-01-18 21:48:22,110 - src.data_processor - WARNING -   - Bridgewater, MA
2026-01-18 21:48:22,110 - src.data_processor - WARNING -   - Bridgewater, NJ
2026-01-18 21:48:22,110 - src.data_processor - WARNING -   - Brighton, PA
2026-01-18 21:48:22,110 - src.data_processor - WARNING -   - Bristol, PA
2026-01-18 21:48:22,110 - src.data_processor - WARNING -   - Bristol, RI
2026-01-18 21:48:22,111 - src.data_processor - WARNING -   - Bristow, IN
2026-01-18 21:48:22,111 - src.data_processor - WARNING -   - Brockport, PA
2026-01-18 21:48:22,111 - src.data_processor - WARNING -   - Brook, NJ
2026-01-18 21:48:22,111 - src.data_processor - WARNING -   - Brookfield, CT
2026-01-18 21:48:22,111 - src.data_processor - WARNING -   - Brookfield, OH
2026-01-18 21:48:22,112 - src.data_processor - WARNING -   - Brookpark, OH
2026-01-18 21:48:22,112 - src.data_processor - WARNING -   - Brown Summit, NC
2026-01-18 21:48:22,112 - src.data_processor - WARNING -   - Browns Summit, NC
2026-01-18 21:48:22,112 - src.data_processor - WARNING -   - Brownstown, MI
2026-01-18 21:48:22,112 - src.data_processor - WARNING -   - Brownstown Charter Township, MI
2026-01-18 21:48:22,113 - src.data_processor - WARNING -   - Brownstown Township, MI
2026-01-18 21:48:22,113 - src.data_processor - WARNING -   - Brownstown Twp, MI
2026-01-18 21:48:22,113 - src.data_processor - WARNING -   - Brunswick, ME
2026-01-18 21:48:22,113 - src.data_processor - WARNING -   - Burke, NY
2026-01-18 21:48:22,113 - src.data_processor - WARNING -   - Burkville, AL
2026-01-18 21:48:22,114 - src.data_processor - WARNING -   - Burlington, MA
2026-01-18 21:48:22,114 - src.data_processor - WARNING -   - Burlington, NJ
2026-01-18 21:48:22,114 - src.data_processor - WARNING -   - Burlington Township, NJ
2026-01-18 21:48:22,114 - src.data_processor - WARNING -   - Bushwood, MD
2026-01-18 21:48:22,114 - src.data_processor - WARNING -   - Byron, NY
2026-01-18 21:48:22,114 - src.data_processor - WARNING -   - Cairo, NY
2026-01-18 21:48:22,115 - src.data_processor - WARNING -   - Caldwell, WV
2026-01-18 21:48:22,115 - src.data_processor - WARNING -   - Caledonia, NY
2026-01-18 21:48:22,115 - src.data_processor - WARNING -   - Calendonia, OH
2026-01-18 21:48:22,115 - src.data_processor - WARNING -   - Cambria Heights, NY
2026-01-18 21:48:22,115 - src.data_processor - WARNING -   - Cambridge, NY
2026-01-18 21:48:22,115 - src.data_processor - WARNING -   - Camby, IN
2026-01-18 21:48:22,115 - src.data_processor - WARNING -   - Camden, NY
2026-01-18 21:48:22,115 - src.data_processor - WARNING -   - Camden Wyoming, DE
2026-01-18 21:48:22,117 - src.data_processor - WARNING -   - Camillus, NY
2026-01-18 21:48:22,117 - src.data_processor - WARNING -   - Camp Creek, WV
2026-01-18 21:48:22,117 - src.data_processor - WARNING -   - Camp Lejeune, NC
2026-01-18 21:48:22,117 - src.data_processor - WARNING -   - Campbell, NY
2026-01-18 21:48:22,117 - src.data_processor - WARNING -   - Campbell Hall, NY
2026-01-18 21:48:22,117 - src.data_processor - WARNING -   - Canandaigua, NY
2026-01-18 21:48:22,117 - src.data_processor - WARNING -   - Candler, NC
2026-01-18 21:48:22,118 - src.data_processor - WARNING -   - Candor, NY
2026-01-18 21:48:22,118 - src.data_processor - WARNING -   - Canton, MA
2026-01-18 21:48:22,118 - src.data_processor - WARNING -   - Canton, MI
2026-01-18 21:48:22,118 - src.data_processor - WARNING -   - Canton, NY
2026-01-18 21:48:22,118 - src.data_processor - WARNING -   - Cantonment, FL
2026-01-18 21:48:22,118 - src.data_processor - WARNING -   - Cape May Ch, NJ
2026-01-18 21:48:22,119 - src.data_processor - WARNING -   - Cape May Ct Hse, NJ
2026-01-18 21:48:22,119 - src.data_processor - WARNING -   - Carlistle, PA
2026-01-18 21:48:22,119 - src.data_processor - WARNING -   - Carneys Point, NJ
2026-01-18 21:48:22,119 - src.data_processor - WARNING -   - Carneys Point Township, NJ
2026-01-18 21:48:22,119 - src.data_processor - WARNING -   - Carol City, FL
2026-01-18 21:48:22,120 - src.data_processor - WARNING -   - Carver, MA
2026-01-18 21:48:22,120 - src.data_processor - WARNING -   - Casco, MI
2026-01-18 21:48:22,120 - src.data_processor - WARNING -   - Cassatt, SC
2026-01-18 21:48:22,120 - src.data_processor - WARNING -   - Castleton, VT
2026-01-18 21:48:22,120 - src.data_processor - WARNING -   - Castleton On Hudson, NY
2026-01-18 21:48:22,121 - src.data_processor - WARNING -   - Cato, NY
2026-01-18 21:48:22,121 - src.data_processor - WARNING -   - Catskill, NY
2026-01-18 21:48:22,121 - src.data_processor - WARNING -   - Cazenovia, NY
2026-01-18 21:48:22,121 - src.data_processor - WARNING -   - Cedar Grove, NC
2026-01-18 21:48:22,121 - src.data_processor - WARNING -   - Cedar Grove, NJ
2026-01-18 21:48:22,121 - src.data_processor - WARNING -   - Center Rutland, VT
2026-01-18 21:48:22,121 - src.data_processor - WARNING -   - Center Valley, PA
2026-01-18 21:48:22,121 - src.data_processor - WARNING -   - Champlain, NY
2026-01-18 21:48:22,122 - src.data_processor - WARNING -   - Champlain, VA
2026-01-18 21:48:22,122 - src.data_processor - WARNING -   - Chancellor, AL
2026-01-18 21:48:22,122 - src.data_processor - WARNING -   - Chapman, AL
